交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
15110810130,日本海東北自動車道,新発田市・胎内市境,一般県道中条インター線,15227,1,1.3,聖籠新発田～中条,4425,聖籠新発田～中条,4201,8626,1.28,0.72,73.6,72.2,12,70
15110810140,日本海東北自動車道,一般県道中条インター線,日本海沿岸東北自動車道,15227,1,9.7,中条～荒川胎内,3742,中条～荒川胎内,3545,7287,1.3,0.58,75.2,76.6,12,70
15114400010,磐越自動車道,磐越自動車道,主要地方道津川インター線,15385,1,14.1,西会津～津川,2369,西会津～津川,2318,4687,1.56,0.67,84.4,85.4,9,70
15114400020,磐越自動車道,主要地方道津川インター線,一般県道三川インタ－線,15385,1,7.8,津川～三川,2702,津川～三川,2615,5317,1.51,0.74,84.4,84.6,9,70
15114400030,磐越自動車道,一般県道三川インタ－線,阿賀町・阿賀野市境,15385,1,9.7,三川～安田,2784,三川～安田,2682,5466,1.51,0.79,84.5,84,9,70
15114400040,磐越自動車道,阿賀町・阿賀野市境,主要地方道白根安田線,15223,1,5.2,三川～安田,2784,三川～安田,2682,5466,1.51,0.79,87.4,86,9,70
15114400050,磐越自動車道,主要地方道白根安田線,阿賀野市・五泉市境,15223,1,1.8,安田～新津,2936,安田～新津,2873,5809,1.46,0.49,91.3,90.2,12,70
15114400060,磐越自動車道,阿賀野市・五泉市境,五泉市・新潟市秋葉区境,15218,1,3.3,安田～新津,2936,安田～新津,2873,5809,1.46,0.49,86.4,89.1,12,70
15114400070,磐越自動車道,五泉市・新潟市秋葉区境,主要地方道新津停車場線,15105,1,4.5,安田～新津,2936,安田～新津,2873,5809,1.46,0.49,87.5,83.9,12,70
15114400075,磐越自動車道,主要地方道新津停車場線,新津西スマートＩＣ接続道路,15105,1,5.7,新津～新津西スマート,3094,新津～新津西スマート,3115,6209,1.43,0.47,82.3,82.4,12,70
15114400080,磐越自動車道,新津西スマートＩＣ接続道路,新潟市秋葉区・新潟市江南区境,15105,1,2.5,新津西スマート～新潟中央JCT,3602,新津西スマート～新潟中央JCT,3721,7323,1.39,0.54,82.5,79.2,12,70
15114400090,磐越自動車道,新潟市秋葉区・新潟市江南区境,北陸自動車道,15104,1,5.2,新津西スマート～新潟中央JCT,3602,新津西スマート～新潟中央JCT,3721,7323,1.39,0.54,84.6,82.6,12,70
15114400100,磐越自動車道,北陸自動車道,主要地方道新潟亀田内野線,15104,1,0.8,新潟中央JCT～新潟中央,2440,新潟中央JCT～新潟中央,3639,6079,1.15,0.18,61,45.5,23.5,80
15118000010,関越自動車道,関越自動車道,一般国道１７号,15461,1,14.6,水上～湯沢,6277,水上～湯沢,5877,12154,1.64,0.33,90.6,90.7,22,80
15118000020,関越自動車道,一般国道１７号,湯沢町・南魚沼市境,15461,1,4.5,湯沢～塩沢石打,5000,湯沢～塩沢石打,4878,9878,1.58,0.24,89.3,93.4,22,80
15118000030,関越自動車道,湯沢町・南魚沼市境,主要地方道塩沢大和線,15226,1,4,湯沢～塩沢石打,5000,湯沢～塩沢石打,4878,9878,1.58,0.24,88.8,93.5,22,80
15118000040,関越自動車道,主要地方道塩沢大和線,一般国道２５３号,15226,1,11.4,塩沢石打～六日町,4836,塩沢石打～六日町,4882,9718,1.56,0.24,89.2,91.6,22,80
15118000050,関越自動車道,一般国道２５３号,一般県道下折立浦佐停車場線,15226,1,11.4,六日町～大和スマート,5530,六日町～大和スマート,5411,10941,1.47,0.23,91.5,91.6,22,80
15118000060,関越自動車道,一般県道下折立浦佐停車場線,南魚沼市・魚沼市境,15226,1,1.9,大和スマート～小出,5740,大和スマート～小出,5603,11343,1.45,0.19,90.6,93.6,22,80
15118000070,関越自動車道,南魚沼市・魚沼市境,一般国道２９１号,15225,1,4.2,大和スマート～小出,5740,大和スマート～小出,5603,11343,1.45,0.19,91.5,93.1,22,80
15118000080,関越自動車道,一般国道２９１号,主要地方道堀之内インター線,15225,1,7.6,小出～堀之内,5854,小出～堀之内,5774,11628,1.43,0.19,92.4,91.9,22,80
15118000090,関越自動車道,主要地方道堀之内インター線,魚沼市・長岡市境,15225,1,3.6,堀之内～越後川口,6209,堀之内～越後川口,6099,12308,1.41,0.28,90.6,92.6,22,80
