交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
26304780120,一般国道４７８号（京都丹波道路）,東掛小林線,宮前千歳線,26206,1,2.4,大井IC～千代川IC,9056,大井IC～千代川IC,8745,17801,1.22,0.37,90.9,88.1,20.5,80
26304780130,一般国道４７８号（京都丹波道路）,宮前千歳線,亀岡市・南丹市境,26206,1,1.1,千代川IC～八木東IC,7512,千代川IC～八木東IC,7312,14824,1.21,0.36,91.8,91,20.5,80
26304780140,一般国道４７８号（京都丹波道路）,亀岡市・南丹市境,八木東インター線,26213,1,2,千代川IC～八木東IC,7512,千代川IC～八木東IC,7312,14824,1.21,0.36,91.6,92.9,20.5,80
26304780150,一般国道４７８号（京都丹波道路）,八木東インター線,一般国道９号,26213,1,1.2,八木東IC～八木中IC,7275,八木東IC～八木中IC,7084,14359,1.21,0.36,82.3,89.4,22,80
26304780160,一般国道４７８号（京都丹波道路）,一般国道９号,郷ノ口室河原線,26213,1,1.5,八木中IC～八木西IC,7480,八木中IC～八木西IC,7138,14618,1.21,0.36,75.1,80.3,22,60
26304780170,一般国道４７８号（京都丹波道路）,郷ノ口室河原線,園部平屋線,26213,1,4.1,八木西～園部,6452,八木西～園部,6004,12456,1.22,0.32,88.4,90.3,22,80
26304780180,一般国道４７８号（京都丹波道路）,園部平屋線,南丹市・京丹波町境,26213,1,3.7,園部～丹波,5969,園部～丹波,5585,11554,1.22,1.17,75.5,76.4,10.5,70
26304780190,一般国道４７８号（京都丹波道路）,南丹市・京丹波町境,一般国道９号,26407,1,2.1,園部～丹波,5969,園部～丹波,5585,11554,1.22,1.17,73,76.8,10.5,70
26304780210,一般国道４７８号（京滋バイパス）,一般国道１号（京滋バイパス）,一般国道４７８号,26322,1,2,久御山～久御山淀,17574,久御山～久御山淀,18658,36232,1.28,0.61,79.7,75.2,20.5,80
26304780220,一般国道４７８号（京滋バイパス）,一般国道４７８号,名神高速道路（支線）,26322,1,0.5,久御山～久御山淀,17574,久御山～久御山淀,18658,36232,1.28,0.61,85.6,72.7,20.5,80
26304820010,一般国道４８２号,一般国道１７８号,間人大宮線,26212,0,0.3,京丹後市弥栄町黒部3033,1542,京丹後市弥栄町黒部3033,1710,3252,1.27,0.35,27.8,38.7,11.1,50
26304820020,一般国道４８２号,間人大宮線,碇網野線,26212,0,1.9,京丹後市弥栄町黒部3033,1542,京丹後市弥栄町黒部3033,1710,3252,1.27,0.35,51.1,48.6,11.1,50
26304820030,一般国道４８２号,碇網野線,浜丹後線,26212,0,0.1,京丹後市弥栄町黒部3033,1542,京丹後市弥栄町黒部3033,1710,3252,1.27,0.35,37.4,37.5,11.1,50
26304820040,一般国道４８２号,浜丹後線,浜丹後線,26212,0,0.3,京丹後市弥栄町黒部3033,1542,京丹後市弥栄町黒部3033,1710,3252,1.27,0.35,37.6,38.2,11.1,50
26304820050,一般国道４８２号,浜丹後線,間人大宮線,26212,0,0.4,京丹後市弥栄町黒部3033,1542,京丹後市弥栄町黒部3033,1710,3252,1.27,0.35,42.3,44.7,11.1,50
26304820055,一般国道４８２号,間人大宮線,一般国道４８２号,26212,0,2.3,京丹後市弥栄町黒部3033,1542,京丹後市弥栄町黒部3033,1710,3252,1.27,0.35,49.5,48.2,11.1,50
26304820060,一般国道４８２号,一般国道４８２号,井辺平線,26212,0,1,京丹後市弥栄町黒部3033,1542,京丹後市弥栄町黒部3033,1710,3252,1.27,0.35,47.6,49.6,11.1,50
26304820070,一般国道４８２号,井辺平線,網野岩滝線,26212,0,1.4,京丹後市弥栄町黒部3033,1542,京丹後市弥栄町黒部3033,1710,3252,1.27,0.35,40.1,37.4,11.1,50
26304820080,一般国道４８２号,網野岩滝線,溝谷内記線,26212,0,3.1,京丹後市弥栄町堤31,2522,京丹後市弥栄町堤31,2780,5302,1.27,0.47,37.5,33,11.1,50
26304820090,一般国道４８２号,溝谷内記線,一般国道４８２号,26212,0,0.8,京丹後市弥栄町堤31,2522,京丹後市弥栄町堤31,2780,5302,1.27,0.47,41.1,28.2,11.1,50
26304820100,一般国道４８２号,一般国道４８２号,間人大宮線,26212,0,1.3,京丹後市峰山町荒山843,6552,京丹後市峰山町荒山843,6565,13117,1.3,0.82,40.3,43.1,11.1,50
26304820110,一般国道４８２号,間人大宮線,掛津峰山線,26212,0,0.4,京丹後市峰山町荒山843,6552,京丹後市峰山町荒山843,6565,13117,1.3,0.82,30.2,15.9,11.1,50
26304820120,一般国道４８２号,掛津峰山線,一般国道３１２号,26212,0,2.4,京丹後市峰山町荒山843,6552,京丹後市峰山町荒山843,6565,13117,1.3,0.78,29.6,28.1,12.7,50
26304820140,一般国道４８２号,一般国道３１２号,尉ケ畑布袋野線,26212,0,4,京丹後市久美浜町二俣,904,京丹後市久美浜町二俣,951,1855,1.21,0.22,55.5,57.1,11,50
26304820150,一般国道４８２号,尉ケ畑布袋野線,一般国道４８２号,26212,0,2.5,京丹後市久美浜町二俣,904,京丹後市久美浜町二俣,951,1855,1.21,0.22,58.7,59.6,11,50
26304820160,一般国道４８２号,一般国道４８２号,間人大宮線,26212,0,0.2,,,,,,,,25,26.7,7,50
26304820170,一般国道４８２号,間人大宮線,井辺平線,26212,0,0.9,,,,,,,,49.2,49.5,9.4,50
26304820180,一般国道４８２号,井辺平線,網野岩滝線,26212,0,1.5,,,,,,,,50.9,51.5,9.4,50
26606560060,一般国道４８２号,網野岩滝線,一般国道４８２号,26212,0,3.8,,366,,366,732,1.19,0.09,43.8,44.8,8.4,50
26400010010,小浜綾部線,小浜綾部線,老富舞鶴線,26203,0,1.3,,236,,254,490,1.24,0.48,46.3,43.7,6.9,40
26400010020,小浜綾部線,老富舞鶴線,名田庄綾部線,26203,0,6.7,,236,,254,490,1.24,0.16,56.4,56.8,6.7,40
26400010030,小浜綾部線,名田庄綾部線,舞鶴和知線,26203,0,3,,530,,543,1073,1.17,0.25,49.1,50.2,6.7,40
26400010040,小浜綾部線,舞鶴和知線,舞鶴和知線,26203,0,2.6,綾部市八津合町日置19,1238,綾部市八津合町日置19,1230,2468,1.27,0.29,51.5,53.4,12.6,40
26400010050,小浜綾部線,舞鶴和知線,上杉和知線,26203,0,7.7,綾部市八津合町日置19,1238,綾部市八津合町日置19,1230,2468,1.27,0.29,48.3,51.8,12.6,40
26400010060,小浜綾部線,上杉和知線,一般国道２７号,26203,0,6.6,綾部市十倉町名畑町欠戸12-7地先,1828,綾部市十倉町名畑町欠戸12-7地先,1984,3812,1.28,0.36,45.3,38.4,13.4,50
26400020010,宮津養父線,一般国道１７６号,,26205,0,1.3,宮津市字須津,1559,宮津市字須津,1542,3101,1.28,0.31,30,29.5,8.5,50
26400020020,宮津養父線,,一般国道１７６号,26205,0,3.2,宮津市字須津,1559,宮津市字須津,1542,3101,1.28,0.31,32,27.3,8.5,50
26400020030,宮津養父線,一般国道１７６号,,26205,0,0,,3346,,3401,6747,1.28,0.53,20.5,21.3,8.5,50
26400020050,宮津養父線,一般国道１７６号,宮津市・与謝野町境,26205,0,0.1,与謝郡与謝野町字下山田1325-2,2701,与謝郡与謝野町字下山田1325-2,2794,5495,1.28,0.65,8.2,22.7,12,40
26400020060,宮津養父線,宮津市・与謝野町境,弓ノ木岩滝線,26465,0,0.3,与謝郡与謝野町字下山田1325-2,2701,与謝郡与謝野町字下山田1325-2,2794,5495,1.28,0.62,23.6,15.6,13.7,40
26400020070,宮津養父線,弓ノ木岩滝線,下地与謝野停車場線,26465,0,2.2,与謝郡与謝野町字下山田1325-2,2701,与謝郡与謝野町字下山田1325-2,2794,5495,1.28,0.6,39.1,40.1,6.6,40
26400020080,宮津養父線,下地与謝野停車場線,一般国道３１２号,26465,0,0.9,与謝郡与謝野町字下山田1325-2,2701,与謝郡与謝野町字下山田1325-2,2794,5495,1.28,0.56,37.1,27.4,7.4,40
