交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
6300130020,一般国道１３号,桧原板谷線,一般国道１３号,6202,0,1.1,福島市飯坂町中野字赤落,435,福島市飯坂町中野字赤落,496,931,1.21,0.23,60.8,60.2,11.5,50
6300130040,一般国道１３号,一般国道１３号,,6202,0,5,福島市飯坂町中野字赤落,435,福島市飯坂町中野字赤落,496,931,1.21,0.23,69.9,72.7,9.5,50
6300130050,一般国道１３号,,関根刈安線,6202,0,2.5,米沢市万世町梓山,794,米沢市万世町梓山,888,1682,1.32,0.18,52.9,37.1,9.5,50
6300130060,一般国道１３号,関根刈安線,東北中央自動車道,6202,0,5.1,米沢市万世町梓山,794,米沢市万世町梓山,888,1682,1.32,0.19,60.2,59,12.7,50
6300130070,一般国道１３号,東北中央自動車道,万世窪田線,6202,0,1.4,米沢市万世町桑山,3433,米沢市万世町桑山,3395,6828,1.19,0.9,42.5,49.6,12.7,50
6300130080,一般国道１３号,万世窪田線,市道（旧一般国道１２１号）,6202,0,0.6,米沢市万世町桑山,3433,米沢市万世町桑山,3395,6828,1.19,0.9,28.3,31.7,12.7,50
6300130090,一般国道１３号,市道（旧一般国道１２１号）,米沢高畠線,6202,0,1.2,米沢市万世町片子,4904,米沢市万世町片子,5826,10730,1.19,1.13,35,31.5,20,50
6300130100,一般国道１３号,米沢高畠線,米沢高畠線,6202,0,1.3,米沢市万世町片子,4904,米沢市万世町片子,5826,10730,1.19,1.13,27.9,25.7,20,50
6300130110,一般国道１３号,米沢高畠線,米沢浅川高畠線,6202,0,2,米沢市中田町字一本松西,8042,米沢市中田町字一本松西,8193,16235,1.26,1.16,32.3,29.9,20,50
6300130120,一般国道１３号,米沢浅川高畠線,米沢北ＩＣアクセス道路,6202,0,0.7,米沢市中田町字一本松西,8042,米沢市中田町字一本松西,8193,16235,1.26,1.16,21.6,16.1,20,50
