交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
38301970190,一般国道１９７号,大洲野村線,一般国道５６号,38207,0,1.2,大洲市中村渡場,376,大洲市中村渡場,479,855,1.28,0.09,30.2,24.5,10.1,50
38301970210,一般国道１９７号,一般国道５６号,一般国道１９７号,38207,0,0.8,大洲市北只７９３,4804,大洲市北只７９３,5172,9976,1.24,0.87,31.1,43.6,11.9,50
38301970220,一般国道１９７号,一般国道１９７号,信里伊予平野停車場線,38207,0,1.8,大洲市北只７９３,4804,大洲市北只７９３,5172,9976,1.24,0.87,45.2,48.4,11.9,50
38301970230,一般国道１９７号,信里伊予平野停車場線,信里伊予平野停車場線,38207,0,0.5,大洲市平野町野田１６０１,7091,大洲市平野町野田１６０１,7022,14113,1.25,1.23,35.9,36.8,15.5,50
38301970240,一般国道１９７号,信里伊予平野停車場線,大洲市・八幡浜市境,38207,0,3.9,大洲市平野町野田１６０１,7091,大洲市平野町野田１６０１,7022,14113,1.25,1.23,53.2,53,15.5,50
38301970250,一般国道１９７号,大洲市・八幡浜市境,野佐来八幡浜線,38204,0,0.6,八幡浜市松柏丙,8597,八幡浜市松柏丙,9729,18326,1.18,1.23,55.2,54.4,12.8,50
38301970260,一般国道１９７号,野佐来八幡浜線,一般国道３７８号,38204,0,5.2,八幡浜市松柏丙,8597,八幡浜市松柏丙,9729,18326,1.18,1.23,35.6,29,12.8,50
38301970270,一般国道１９７号,一般国道３７８号,一般国道１９７号（名坂道路）,38204,0,1.1,八幡浜市矢野町1丁目,7999,八幡浜市矢野町1丁目,8709,16708,1.26,1.37,19,31.4,11.6,40
38301970280,一般国道１９７号,一般国道１９７号（名坂道路）,長浜保内線,38204,0,2.4,八幡浜市大平,2730,八幡浜市大平,2743,5473,1.16,0.71,33.7,36.1,10,40
38301970285,一般国道１９７号,長浜保内線,一般国道１９７号（名坂道路）,38204,0,1,八幡浜市大平,2730,八幡浜市大平,2743,5473,1.16,0.71,28.9,28.1,10,40
38301970290,一般国道１９７号,一般国道１９７号（名坂道路）,八幡浜保内線,38204,0,0.5,,9272,,8862,18134,1.26,1.25,12.3,16.8,9,50
38301970300,一般国道１９７号,八幡浜保内線,一般国道３７８号,38204,0,0.6,,5164,,4912,10076,1.24,1.29,16.1,26.7,9,50
38301970310,一般国道１９７号,一般国道３７８号,八幡浜市・伊方町境,38204,0,2.9,八幡浜市保内町宮内,4691,八幡浜市保内町宮内,4780,9471,1.2,1.38,47.7,53.9,9,50
38301970320,一般国道１９７号,八幡浜市・伊方町境,三机港線,38442,0,14,伊方町三机,1853,伊方町三机,2108,3961,1.25,0.4,53.7,54.4,9.9,50
38301970330,一般国道１９７号,三机港線,鳥井喜木津線,38442,0,10.8,伊方町大久,1429,伊方町大久,1486,2915,1.27,0.29,59.7,63.3,9.9,50
38301970340,一般国道１９７号,鳥井喜木津線,鳥井喜木津線,38442,0,0.1,伊方町大久,1429,伊方町大久,1486,2915,1.27,0.29,53.4,53.7,9.9,50
38301970350,一般国道１９７号,鳥井喜木津線,佐田岬三崎線,38442,0,6.1,,1709,,1675,3384,1.25,0.34,44.3,47.4,9.9,50
38301970370,一般国道１９７号,一般国道１９７号,肱川公園線,38214,0,0.1,,65,,66,131,1.18,0.16,16.9,31,5.1,50
38301970380,一般国道１９７号,肱川公園線,宇和野村線,38214,0,1.4,,65,,66,131,1.18,0.16,28.2,28.2,5.1,50
38301970400,一般国道１９７号,宇和野村線,一般国道１９７号,38214,0,0.2,,74,,78,152,1.18,0.03,31.4,50.6,7.5,40
38301970420,一般国道１９７号,一般国道１９７号,松山自動車道,38207,0,0.3,,,,,,,,31.7,40.5,9.8,30
