交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
19400290110,甲府中央右左口線,中央市・甲府市境,甲府精進湖線,19201,0,1.5,中央市大鳥居３６１４－３,2015,中央市大鳥居３６１４－３,2046,4061,1.23,0.53,31.9,34.1,9.3,40
19400290130,甲府中央右左口線,一般国道３５８号,甲府市・中央市境,19201,0,1.3,甲府市大津町３６－１,11450,甲府市大津町３６－１,12932,24382,1.36,1.5,12.5,28.6,25,50
19400290140,甲府中央右左口線,甲府市・中央市境,韮崎南アルプス中央線,19214,0,0,甲府市大津町３６－１,11450,甲府市大津町３６－１,12932,24382,1.36,1.05,33.1,24.9,43.3,40
19400290150,甲府中央右左口線,韮崎南アルプス中央線,韮崎南アルプス中央線,19214,0,0.9,甲府市大津町３６－１,11450,甲府市大津町３６－１,12932,24382,1.36,1.05,33.1,24.9,43.3,40
19400300010,大月上野原線,一般国道２０号,大月市・上野原市境,19206,0,3,,356,,411,767,1.2,0.35,33,33.7,7.3,60
19400300020,大月上野原線,大月市・上野原市境,野田尻四方津停車場線,19212,0,4.9,,356,,411,767,1.2,0.12,33.7,35.4,7.6,60
19400300030,大月上野原線,野田尻四方津停車場線,一般国道２０号,19212,0,6.7,上野原市鶴川１７,868,上野原市鶴川１７,920,1788,1.21,0.19,33.8,32.9,9.9,60
19400310010,甲府山梨線,一般国道４１１号,中下条甲府線,19201,0,0.2,甲府市北口一丁目５－１７,4118,甲府市北口一丁目５－１７,4574,8692,1.3,0.94,7.4,13.3,16.8,40
19400310020,甲府山梨線,中下条甲府線,朝日荒川線,19201,0,0.7,甲府市北口一丁目５－１７,4118,甲府市北口一丁目５－１７,4574,8692,1.3,0.94,15.5,16.8,16.8,40
19400310030,甲府山梨線,朝日荒川線,甲府韮崎線,19201,0,0.4,甲府市北口一丁目５－１７,4118,甲府市北口一丁目５－１７,4574,8692,1.3,0.94,12.7,10.6,16.8,40
