交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
13300200770,一般国道２０号（八王子南ＢＰ）,一般国道２０号,八王子町田線,13201,0,2.3,八王子市館町815-1,4671,八王子市館町815-1,4246,8917,1.32,0.39,48.2,41.1,21,60
13300200790,一般国道２０号（八王子南ＢＰ）,,八王子城山線,13201,0,0.3,八王子市大船町,4865,八王子市大船町,4790,9655,1.2,0.88,17.1,21.4,26,40
13301220010,一般国道１２２号,一般国道１２２号,環状八号線,13117,0,0.6,北区神谷3丁目16?4,20009,北区神谷3丁目16?4,19340,39349,1.41,1.15,11.3,12,25,50
13301220020,一般国道１２２号,環状八号線,環状七号線,13117,0,2.4,北区神谷3丁目16?4,20009,北区神谷3丁目16?4,19340,39349,1.41,0.97,12.3,18.6,27,60
13301220030,一般国道１２２号,環状七号線,王子千住夢の島線,13117,0,1.2,北区神谷3丁目16?4,20009,北区神谷3丁目16?4,19340,39349,1.41,0.97,15,14.8,27,60
13301220040,一般国道１２２号,王子千住夢の島線,王子金町江戸川線,13117,0,0.7,豊島区西巣鴨4-13,13004,豊島区西巣鴨4-13,12671,25675,1.37,0.87,12.8,12.9,27,50
13301220050,一般国道１２２号,王子金町江戸川線,本郷赤羽線,13117,0,0.2,豊島区西巣鴨4-13,13004,豊島区西巣鴨4-13,12671,25675,1.37,0.59,15.8,14,30,40
13301220060,一般国道１２２号,本郷赤羽線,本郷赤羽線,13117,0,0.1,豊島区西巣鴨4-13,13004,豊島区西巣鴨4-13,12671,25675,1.37,0.59,18.2,11.5,30,40
13301220070,一般国道１２２号,本郷赤羽線,北区・豊島区境,13117,0,1,豊島区西巣鴨4-13,13004,豊島区西巣鴨4-13,12671,25675,1.37,1.04,25,17,35,50
13301220080,一般国道１２２号,北区・豊島区境,一般国道１７号,13116,0,0.2,豊島区西巣鴨4-13,13004,豊島区西巣鴨4-13,12671,25675,1.37,1.03,20.1,12,25.5,50
13301300010,一般国道１３０号,新橋日の出ふ頭線,日本橋芝浦大森線,13103,0,0.1,,13104,,16333,29437,1.38,1.05,18.5,10.7,29.5,50
13301300020,一般国道１３０号,日本橋芝浦大森線,一般国道１５号,13103,0,0.4,,13104,,16333,29437,1.38,1.46,11.3,9.6,17.5,50
13301310010,一般国道１３１号,環状八号線,高速１号羽田線,13111,0,0.8,大田区羽田1-2,10594,大田区羽田1-2,11593,22187,1.35,0.74,21.2,16.7,30,60
13301310020,一般国道１３１号,高速１号羽田線,東京大師横浜線,13111,0,0.5,大田区羽田1-2,10594,大田区羽田1-2,11593,22187,1.35,0.74,9.8,14.9,30,60
13301310030,一般国道１３１号,東京大師横浜線,一般国道１５号,13111,0,2.4,大田区大森南1-14,14962,大田区大森南1-14,15593,30555,1.39,1.04,19,19.9,33,50
13301390010,一般国道１３９号,一般国道１３９号,川野上川乗線,13308,0,1.9,,292,,295,587,1.14,0.1,37.8,38.4,6,30
13301390020,一般国道１３９号,川野上川乗線,一般国道４１１号,13308,0,0.4,,292,,295,587,1.14,0.1,37.2,30.4,6,30
