交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
47600080060,県道８号線,具志川環状線,沖縄石川線,47213,0,.6,うるま市田場,5720,うるま市田場,5670,11390,1.25,.95,15.2,13.2,18.00,40
47600080070,県道８号線,沖縄石川線,県道８号線,47213,0,.8,うるま市川崎,6598,うるま市川崎,6254,12852,1.25,1.06,15.4,18.6,15.50,40
47600080075,県道８号線,県道８号線,具志川環状線,47213,0,1.0,うるま市川崎,6598,うるま市川崎,6254,12852,1.25,1.04,22.4,24.0,15.50,40
47600080080,県道８号線,具志川環状線,石川池原線,47213,0,1.0,うるま市川崎,6598,うるま市川崎,6254,12852,1.25,1.04,16.8,15.9,15.50,40
47600090010,県道９号線,一般国道５８号,県道９号線,47302,0,.6,大宜味村字白浜,1025,大宜味村字白浜,1011,2036,1.18,.30,41.0,48.8,11.00,40
47600090020,県道９号線,県道９号線,県道９号線,47302,0,.2,大宜味村字白浜,1025,大宜味村字白浜,1011,2036,1.18,.30,49.7,53.7,11.00,40
47600090030,県道９号線,,県道９号線,47302,0,.3,大宜味村字白浜,1025,大宜味村字白浜,1011,2036,1.18,.30,48.0,55.5,11.00,40
47600090040,県道９号線,県道９号線,県道９号線,47302,0,.4,大宜味村字白浜,1025,大宜味村字白浜,1011,2036,1.18,.30,55.9,56.1,11.00,40
47600090050,県道９号線,,一般国道３３１号,47302,0,1.1,大宜味村字白浜,1025,大宜味村字白浜,1011,2036,1.18,.30,44.9,43.9,11.00,40
47600090070,県道９号線,県道９号線,県道９号線,47302,0,.2,,,,,,,,,44.5,11.00,40
47600090090,県道９号線,県道９号線,県道９号線,47302,0,.7,,,,,,,,,,8.50,30
47600110010,県道１１号線,奥武山米須線,県道１１号線,47212,0,1.3,豊見城市　高安,7768,豊見城市　高安,7626,15394,1.32,1.12,9.7,12.5,12.00,40
47600110020,県道１１号線,県道１１号線,一般国道３２９号,47212,0,1.2,豊見城市　真玉橋,10116,豊見城市　真玉橋,11108,21224,1.29,1.80,17.4,19.5,12.00,40
47600110030,県道１１号線,一般国道３２９号,豊見城市・那覇市境,47212,0,.2,豊見城市　真玉橋,10116,豊見城市　真玉橋,11108,21224,1.29,1.80,9.9,9.5,12.00,40
47600110040,県道１１号線,豊見城市・那覇市境,一般国道５０７号,47201,0,.1,豊見城市　真玉橋,10116,豊見城市　真玉橋,11108,21224,1.29,.41,12.0,8.3,29.90,40
47600110060,県道１１号線,県道１１号線,一般国道３２９号,47212,0,1.0,那覇市　古波蔵,4592,那覇市　古波蔵,4248,8840,1.22,1.19,13.8,20.8,12.00,40
47600110070,県道１１号線,一般国道３２９号,豊見城市・那覇市境,47212,0,.2,那覇市　古波蔵,4592,那覇市　古波蔵,4248,8840,1.22,1.19,8.1,25.4,12.00,40
47600110080,県道１１号線,豊見城市・那覇市境,一般国道５０７号,47201,0,.2,那覇市　古波蔵,4592,那覇市　古波蔵,4248,8840,1.22,1.04,21.2,11.5,16.40,40
47600120005,県道１２号線,一般国道５８号,一般国道５８号（読谷道路）,47324,0,1.3,読谷村高志保,4781,読谷村高志保,3959,8740,1.25,.73,19.3,27.9,12.00,40
47600120010,県道１２号線,一般国道５８号（読谷道路）,県道６号線,47324,0,2.1,読谷村高志保,4781,読谷村高志保,3959,8740,1.25,.73,24.4,16.5,12.00,40
47600130010,県道１３号線,,一般国道３２９号,47209,0,4.2,名護市字久志,233,名護市字久志,184,417,1.12,.06,22.9,21.7,7.00,30
47600140010,県道１４号線,一般国道５８号,名護市・東村境,47209,0,5.3,,602,,533,1135,1.14,.18,50.9,47.8,7.00,40
47600140020,県道１４号線,名護市・東村境,一般国道３３１号,47303,0,3.0,,602,,533,1135,1.14,.18,33.7,35.1,7.00,40
47600140040,県道１４号線,,,47303,0,.2,,,,,,,,12.4,19.9,8.50,30
47600150010,県道１５号線,県道５２号線,県道１５号線,47362,0,.1,八重瀬町　世名城,2158,八重瀬町　世名城,1676,3834,1.11,.65,13.2,22.7,13.00,40
47600150020,県道１５号線,県道１５号線,八重瀬町・糸満市境,47362,0,.4,八重瀬町　世名城,2158,八重瀬町　世名城,1676,3834,1.11,.65,32.6,41.1,13.00,40
47600150030,県道１５号線,八重瀬町・糸満市境,糸満市・八重瀬町境,47210,0,.2,八重瀬町　世名城,2158,八重瀬町　世名城,1676,3834,1.11,.67,24.4,41.8,12.80,40
47600150040,県道１５号線,糸満市・八重瀬町境,県道１５号線,47362,0,.7,八重瀬町　世名城,2158,八重瀬町　世名城,1676,3834,1.11,.70,40.6,43.3,12.40,40
47600150050,県道１５号線,県道１５号線,糸満具志頭線,47362,0,2.5,八重瀬町　世名城,2158,八重瀬町　世名城,1676,3834,1.11,.70,42.3,38.9,12.40,40
47600160010,県道１６号線,伊計平良川線,具志川前原線,47213,0,2.5,うるま市塩屋,5608,うるま市塩屋,6501,12109,1.26,1.03,24.3,24.6,13.00,40
47600160015,県道１６号線,具志川前原線,具志川前原線,47213,0,.6,うるま市塩屋,5608,うるま市塩屋,6501,12109,1.26,1.03,18.6,19.6,13.00,40
47600160020,県道１６号線,具志川前原線,県道３６号線,47213,0,1.3,うるま市塩屋,5608,うるま市塩屋,6501,12109,1.26,1.03,28.0,30.7,13.00,40
47600160030,県道１６号線,県道３６号線,県道３６号線,47213,0,.3,うるま市塩屋,5608,うるま市塩屋,6501,12109,1.26,1.03,27.1,20.5,13.00,40
47600160040,県道１６号線,県道３６号線,具志川環状線,47213,0,1.2,うるま市塩屋,5608,うるま市塩屋,6501,12109,1.26,1.25,28.7,14.7,14.24,30
47600160050,県道１６号線,具志川環状線,沖縄石川線,47213,0,.8,うるま市塩屋,5608,うるま市塩屋,6501,12109,1.26,1.25,10.9,15.9,14.24,30
47600160060,県道１６号線,沖縄石川線,具志川環状線,47213,0,.8,うるま市赤道,7231,うるま市赤道,8475,15706,1.33,.66,16.5,11.3,17.00,30
47600160070,県道１６号線,具志川環状線,うるま市・沖縄市境,47213,0,.4,うるま市赤道,7231,うるま市赤道,8475,15706,1.33,.66,16.1,16.0,17.00,30
47600160080,県道１６号線,うるま市・沖縄市境,具志川環状線,47211,0,.1,うるま市赤道,7231,うるま市赤道,8475,15706,1.33,.55,13.4,10.5,17.00,30
47600160090,県道１６号線,具志川環状線,一般国道３２９号,47211,0,.7,うるま市赤道,7231,うるま市赤道,8475,15706,1.33,.55,12.4,17.8,17.00,30
47600160110,県道１６号線,一般国道５８号,一般国道５８号（読谷道路）,47324,0,.9,読谷村大湾,6218,読谷村大湾,6163,12381,1.27,1.02,13.7,18.3,16.00,30
47600170010,県道１７号線,県道４８号線,南城市・八重瀬町境,47215,0,3.0,南城市　玉城前川,3287,南城市　玉城前川,3157,6444,1.24,.49,28.0,31.1,11.00,40
47600170020,県道１７号線,南城市・八重瀬町境,県道１３１号線,47362,0,.0,南城市　玉城前川,3287,南城市　玉城前川,3157,6444,1.24,.49,41.6,38.9,12.00,40
47600170030,県道１７号線,県道１３１号線,一般国道３３１号,47362,0,2.9,八重瀬町　長毛,1442,八重瀬町　長毛,1581,3023,1.19,.30,27.6,31.0,12.00,40
47600180010,県道１８号線,名護本部線,一般国道３３１号,47209,0,9.3,名護市大浦,1077,名護市大浦,994,2071,1.14,.31,36.8,39.1,10.00,40
47600180030,県道１８号線,,,47209,0,1.6,,,,,,,,,,5.50,20
47600200080,県道２０号線,沖縄県総合運動公園線,沖縄環状線,47211,0,.7,,,,,,,,27.4,14.7,30.00,50
47600200100,県道２０号線,沖縄環状線,一般国道３２９号,47211,0,1.1,,,,,,,,10.8,10.0,17.00,50
47600200010,県道２０号線,一般国道３２９号,県道２０号線,47211,0,.4,沖縄市仲宗根,6451,沖縄市仲宗根,5039,11490,1.35,.95,8.0,24.9,18.00,40
47600200020,県道２０号線,県道２０号線,県道２０号線,47211,0,.8,沖縄市仲宗根,6451,沖縄市仲宗根,5039,11490,1.35,.95,18.9,21.2,18.00,40
47600200030,県道２０号線,県道２０号線,一般国道３３０号,47211,0,1.7,沖縄市仲宗根,6451,沖縄市仲宗根,5039,11490,1.35,.95,18.3,13.8,18.00,40
47600200040,県道２０号線,一般国道３３０号,沖縄北谷線,47211,0,.5,沖縄市仲宗根,6451,沖縄市仲宗根,5039,11490,1.35,.37,8.6,18.6,27.40,40
47600200060,県道２０号線,県道２０号線,県道２０号線,47211,0,.6,,,,,,,,14.8,9.1,6.50,30
47600220060,県道２２号線,沖縄環状線,,47327,0,.2,,,,,,,,,19.4,15.50,40
47600220040,県道２２号線,,北中城村・沖縄市境,47327,0,.1,,,,,,,,,6.0,15.50,40
47600220010,県道２２号線,県道２２号線,北中城村・沖縄市境,47327,0,.8,北中城村　比嘉,7473,北中城村　比嘉,7065,14538,1.24,1.21,16.8,19.1,15.70,40
47600220020,県道２２号線,北中城村・沖縄市境,一般国道３２９号,47211,0,1.6,北中城村　比嘉,7473,北中城村　比嘉,7065,14538,1.24,.97,27.7,14.7,15.30,40
47600220009,県道２２号線,沖縄環状線,,47327,0,.2,,,,,,,,9.6,14.6,22.00,40
47600240010,県道２４号線,一般国道５８号,北谷町・沖縄市境,47326,0,2.7,沖縄市　南桃原,6240,沖縄市　南桃原,6601,12841,1.27,.84,20.0,25.4,8.50,30
47600240020,県道２４号線,北谷町・沖縄市境,沖縄環状線,47211,0,1.0,沖縄市　南桃原,6240,沖縄市　南桃原,6601,12841,1.27,.97,17.5,16.5,16.00,40
47600240030,県道２４号線,沖縄環状線,一般国道３３０号,47211,0,.5,沖縄市　南桃原,6240,沖縄市　南桃原,6601,12841,1.27,.97,17.5,13.5,16.00,40
47600260010,県道２６号線,一般国道３２９号,沖縄嘉手納線,47211,0,3.1,沖縄市知花,6152,沖縄市知花,5319,11471,1.27,.74,24.7,29.5,13.00,40
47600280010,県道２８号線,那覇糸満線,那覇北中城線,47201,0,.9,那覇市　首里儀保町,4209,那覇市　首里儀保町,4092,8301,1.24,.68,11.0,18.8,16.00,40
47600320010,県道３２号線,一般国道３３０号,宜野湾市・中城村境,47205,0,.8,,6602,,6793,13395,1.27,1.19,9.9,13.0,12.00,30
