交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
32602360010,温泉津港線,,温泉津停車場線,32205,0,0.5,大田市温泉津町温泉津イ791-4,213,大田市温泉津町温泉津イ791-4,207,420,1.15,0.14,12.6,11.2,7.2,30
32602370010,黒松港線,,黒松停車場線,32207,0,0.5,,266,,239,505,1.15,1.89,38.5,15.4,4.3,30
32602380010,江津港線,,一般国道９号,32207,0,1.2,,278,,252,530,1.16,0.08,14.3,23.4,7.85,30
32602380030,江津港線,,,32207,0,0.2,,,,,,,,13.9,15.4,13,30
32602390010,唐鐘港線,,一般国道９号,32202,0,1,,266,,239,505,1.15,1.97,20.6,14.3,4.9,30
32602400010,浜田漁港線,,一般国道９号,32202,0,0.2,,3397,,3406,6803,1.22,0.77,26.2,12.8,8.8,40
32602410010,浜田商港線,,浜田商港線,32202,0,0.3,浜田市長浜町,1443,浜田市長浜町,1184,2627,1.21,1.35,33.4,25.1,7,30
32602410020,浜田商港線,浜田商港線,西浜田停車場線,32202,0,0.8,浜田市長浜町1483-5,1709,浜田市長浜町1483-5,1615,3324,1.21,1.83,28.9,24.6,7,30
32602410040,浜田商港線,西浜田停車場線,一般国道９号,32202,0,3.1,浜田市原井町,2130,浜田市原井町,2006,4136,1.22,0.4,34,37.2,11.5,40
32602410060,浜田商港線,浜田商港線,一般国道９号,32202,0,0.6,浜田市長浜町703-1,1432,浜田市長浜町703-1,1372,2804,1.21,0.34,17.4,23,9.7,40
32602420010,益田港線,,久城インター線,32204,0,1,益田市かもしま西町,744,益田市かもしま西町,729,1473,1.16,0.21,22.5,15,18,40
32602420020,益田港線,久城インター線,一般国道１９１号,32204,0,0.8,益田市中島町イ177,1546,益田市中島町イ177,1264,2810,1.22,0.33,15.6,20.1,18,40
32602430010,出雲空港線,,出雲空港宍道線,32203,0,1,出雲市斐川町荘原2422,1307,出雲市斐川町荘原2422,1267,2574,1.21,0.28,38.7,42.9,17.7,40
32602430020,出雲空港線,出雲空港宍道線,斐川一畑大社線,32203,0,0.8,出雲市斐川町荘原,3387,出雲市斐川町荘原,2714,6101,1.22,0.86,39.8,34.2,17.7,40
32602430030,出雲空港線,斐川一畑大社線,平田荘原線,32203,0,1.1,出雲市斐川町荘原,1547,出雲市斐川町荘原,1492,3039,1.22,0.38,37.8,34.3,17.7,40
32602430050,出雲空港線,平田荘原線,一般国道９号,32203,0,1.1,出雲市斐川町荘原,1238,出雲市斐川町荘原,504,1742,1.23,0.32,32.4,26.7,10.9,40
