交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
12111300060,館山自動車道,袖ケ浦市・木更津市境,木更津市・袖ケ浦市境,12206,1,1.2,姉崎袖ヶ浦～木更津北,15113,姉崎袖ヶ浦～木更津北,15036,30149,1.26,0.55,89.9,92,24.5,100
12111300070,館山自動車道,木更津市・袖ケ浦市境,袖ケ浦市・木更津市境,12229,1,1,姉崎袖ヶ浦～木更津北,15113,姉崎袖ヶ浦～木更津北,15036,30149,1.26,0.55,91.1,90,24.5,100
12111300080,館山自動車道,袖ケ浦市・木更津市境,一般国道４０９号,12206,1,0.3,姉崎袖ヶ浦～木更津北,15113,姉崎袖ヶ浦～木更津北,15036,30149,1.26,0.55,88.5,92.3,24.5,100
12111300090,館山自動車道,一般国道４０９号,館山自動車道,12206,1,1.9,木更津北～木更津JCT,13753,木更津北～木更津JCT,13577,27330,1.25,0.5,90.8,91.9,24.5,100
12111300100,館山自動車道,館山自動車道,館山自動車道,12206,1,3.9,木更津JCT～木更津南JCT,14179,木更津JCT～木更津南JCT,13850,28029,1.25,0.59,92.5,92.1,24.5,100
12111300110,館山自動車道,館山自動車道,木更津市・君津市境,12206,1,2,木更津南JCT～君津,9058,木更津南JCT～君津,8399,17457,1.24,0.4,90.1,88.4,24.5,100
12111300120,館山自動車道,木更津市・君津市境,君津鴨川線,12225,1,2,木更津南JCT～君津,9058,木更津南JCT～君津,8399,17457,1.24,0.4,91.8,91.6,24.5,100
12111300130,館山自動車道,君津鴨川線,君津市道,12225,1,4.3,君津～君津PAスマート,6480,君津～君津PAスマート,5949,12429,1.23,0.31,95.7,95.3,23.5,100
12111300140,館山自動車道,君津市道,君津市・富津市境,12225,1,1.4,君津PAスマート～富津中央,6216,君津PAスマート～富津中央,5758,11974,1.23,0.29,92.8,95.4,23.5,100
12111300150,館山自動車道,君津市・富津市境,一般国道１２７号,12226,1,3.4,君津PAスマート～富津中央,6216,君津PAスマート～富津中央,5758,11974,1.23,0.29,94.4,98.4,23.5,100
12111300160,館山自動車道,一般国道１２７号,一般国道１２７号（富津館山道路）,12226,1,7.5,富津中央～富津竹岡,5488,富津中央～富津竹岡,5299,10787,1.24,0.22,95.7,90.7,23.5,100
12111300180,館山自動車道,館山自動車道,一般国道１２７号,12206,1,2.2,木更津南JCT～木更津南,6598,木更津南JCT～木更津南,6928,13526,1.25,0.39,74.1,75.4,22,80
12111300190,館山自動車道,一般国道１２７号,一般国道１６号,12206,1,1.7,木更津南JCT～木更津南,6598,木更津南JCT～木更津南,6928,13526,1.25,0.31,64.2,55.6,22,60
12111300210,館山自動車道,一般国道４０９号（アクア連絡道）,館山自動車道,12206,1,0.2,袖ヶ浦～木更津JCT,14309,袖ヶ浦～木更津JCT,12905,27214,1.26,0.61,94.9,89.6,24.5,60
12114000010,常磐自動車道,常磐自動車道,松戸野田線（流山有料道路）,12220,1,0.5,三郷料金所スマート～流山,53506,三郷料金所スマート～流山,53729,107235,1.43,1.01,41.4,82.7,31,80
12114000020,常磐自動車道,松戸野田線（流山有料道路）,流山市・柏市境,12220,1,2.4,流山～柏,45486,流山～柏,44395,89881,1.42,0.9,39.6,84.8,31,80
12114000030,常磐自動車道,流山市・柏市境,柏市・流山市境,12217,1,0.4,流山～柏,45486,流山～柏,44395,89881,1.42,0.9,43.1,83.1,31,80
12114000040,常磐自動車道,柏市・流山市境,流山市・柏市境,12220,1,0.7,流山～柏,45486,流山～柏,44395,89881,1.42,0.9,41.2,79.4,31,80
12114000050,常磐自動車道,流山市・柏市境,一般国道１６号,12217,1,1.2,流山～柏,45486,流山～柏,44395,89881,1.42,0.9,38.1,74.3,31,80
12114000060,常磐自動車道,一般国道１６号,常磐自動車道,12217,1,3.3,柏～谷和原,36167,柏～谷和原,35133,71300,1.4,0.77,45.3,87.2,32,80
12200510010,高速湾岸線,高速湾岸線,一般国道３５７号,12227,1,0.5,都県境～舞浜入口,52320,都県境～舞浜入口,51842,104162,1.43,0.83,25.3,75.9,30.5,80
12200510020,高速湾岸線,一般国道３５７号,一般国道３５７号,12227,1,2,舞浜入口～浦安出入口,52320,舞浜入口～浦安出入口,48056,100376,1.42,0.76,23.2,78.5,30.5,80
12200510030,高速湾岸線,一般国道３５７号,浦安市・市川市境,12227,1,2,浦安出入口～千鳥町出入口,50967,浦安出入口～千鳥町出入口,46784,97751,1.41,0.81,28.8,70.7,30.5,80
12200510040,高速湾岸線,浦安市・市川市境,一般国道３５７号,12203,1,1.9,浦安出入口～千鳥町出入口,50967,浦安出入口～千鳥町出入口,46784,97751,1.41,0.81,40.1,77.4,30.5,80
12200510050,高速湾岸線,一般国道３５７号,東関東自動車道,12203,1,2.5,千鳥町出入口～湾岸市川IC,40888,千鳥町出入口～湾岸市川IC,38580,79468,1.39,0.65,49,80.7,30.5,80
12300060010,一般国道６号,一般国道６号,一般国道２９８号,12207,0,1.2,松戸市上矢切地先,22451,松戸市上矢切地先,25307,47758,1.59,1.08,39,36,18.1,50
12300060020,一般国道６号,一般国道２９８号,市川松戸線,12207,0,0.3,松戸市松戸588-2地先,26633,松戸市松戸588-2地先,25131,51764,1.58,1.02,45.3,13.3,18.1,50
12300060030,一般国道６号,市川松戸線,一般国道４６４号,12207,0,0.8,松戸市松戸588-2地先,26633,松戸市松戸588-2地先,25131,51764,1.58,1.02,27.7,11.9,18.1,50
12300060040,一般国道６号,一般国道４６４号,松戸原木線,12207,0,0.2,松戸市松戸588-2地先,26633,松戸市松戸588-2地先,25131,51764,1.58,1.02,15.9,18.1,18.1,50
