交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
44606200010,東山庄内線,別府庄内線,別府市・由布市境,44202,0,6.3,別府市山の口,64,別府市山の口,60,124,1.25,0.02,29.9,29.9,8.2,30
44606200020,東山庄内線,別府市・由布市境,別府庄内線,44213,0,2.7,別府市山の口,64,別府市山の口,60,124,1.25,0.02,53,52.3,8.2,60
44606210010,田野庄内線,別府一の宮線,田野宝泉寺停車場線,44461,0,2.4,玖珠郡九重町田野,1276,玖珠郡九重町田野,1183,2459,1.21,0.38,32.2,37.5,12,40
44606210020,田野庄内線,田野宝泉寺停車場線,飯田高原中村線,44461,0,2,玖珠郡九重町田野,1276,玖珠郡九重町田野,1183,2459,1.21,0.38,48.8,49.6,12,40
44606210040,田野庄内線,飯田高原中村線,別府一の宮線,44461,0,2.2,玖珠郡九重町田野,1276,玖珠郡九重町田野,1183,2459,1.21,0.39,27.3,43.5,11,40
44606210050,田野庄内線,別府一の宮線,九重町・由布市境,44461,0,4.1,,928,,895,1823,1.18,0.25,30.8,32.6,12,40
44606210060,田野庄内線,九重町・由布市境,一般国道２１０号,44213,0,21.9,由布市庄内町柿原,1927,由布市庄内町柿原,1949,3876,1.21,0.57,35.1,35.4,11,60
44606210070,田野庄内線,一般国道２１０号,別府庄内線,44213,0,0.8,,1736,,1758,3494,1.21,0.61,25.5,38.3,8.8,60
44606220005,弓立上戸次線,大分大野線,弓立上戸次線,44201,0,1.2,大分市大字竹中3591,396,大分市大字竹中3591,421,817,1.14,0.12,3.2,3.2,8,30
44606220010,弓立上戸次線,弓立上戸次線,中判田犬飼線,44201,0,8.4,大分市大字竹中3591,396,大分市大字竹中3591,421,817,1.14,0.12,26.4,21.7,8,30
44606220020,弓立上戸次線,中判田犬飼線,中判田犬飼線,44201,0,1,大分市大字竹中3591,396,大分市大字竹中3591,421,817,1.14,0.12,19.1,13.7,8,30
44606220030,弓立上戸次線,中判田犬飼線,一般国道１０号,44201,0,0.5,,911,,931,1842,1.18,0.29,19.2,14.8,12,30
44606220050,弓立上戸次線,中判田犬飼線,弓立上戸次線,44201,0,0.7,,,,,,,,41.3,46.1,10.7,30
44606220070,弓立上戸次線,,,44201,0,0.6,,,,,,,,32.7,31.8,8,30
44606230010,下世利寒田線,一般国道４４２号,一般国道２１０号,44201,0,0.6,,5754,,6099,11853,1.25,7.12,8.1,15.2,8,40
44606230020,下世利寒田線,一般国道２１０号,大分大野線,44201,0,1.8,大分市高瀬,4534,大分県大分市高瀬,5236,9770,1.24,0.83,31.8,28.3,10,40
44606230030,下世利寒田線,大分大野線,西寒多寒田線,44201,0,1.6,大分市高瀬,4534,大分県大分市高瀬,5236,9770,1.24,0.83,19.5,19.1,10,40
44606240010,山移大島線,森耶馬溪線,平原耶馬溪線,44203,0,12.8,中津市耶馬渓町大字大島,9,中津市耶馬渓町大字大島,12,21,1.05,0.03,30.7,31.1,8.5,60
44606250010,宇佐インター線,一般国道３８７号,一般国道１０号,44211,0,0.7,宇佐市大字四日市,1324,宇佐市大字四日市,1254,2578,1.2,0.57,15.1,23.1,16,50
44606250020,宇佐インター線,一般国道１０号,宇佐本耶馬溪線,44211,0,2.5,宇佐市大字四日市,1324,宇佐市大字四日市,1254,2578,1.2,0.57,30.4,38.7,16,50
44606260010,中村鬼ヶ瀬停車場線,一般国道２１０号,龍原挾間線,44213,0,1.8,由布市狭間篠原,20,由布市狭間篠原,11,31,1,0.03,21.2,38,5.5,60
44606270010,久木野尾山浦線,山香院内線,久木野尾山浦線,44210,0,4.2,,200,,210,410,1.26,0.05,54.9,54.9,9.8,60
