交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
25400020020,大津能登川長浜線,瀬田大石東線,瀬田西インター線,25201,0,0.2,大津市瀬田一丁目,5885,大津市瀬田一丁目,5094,10979,1.28,0.98,8.6,9,10,30
25400020030,大津能登川長浜線,瀬田西インター線,一般国道１号,25201,0,1.4,大津市瀬田一丁目,5885,大津市瀬田一丁目,5094,10979,1.28,0.98,17.7,20.2,10,30
25400020050,大津能登川長浜線,一般国道１号,,25201,0,0.9,大津市瀬田大江町,6131,大津市瀬田大江町,6189,12320,1.29,0.5,31.7,42.2,20,50
25400020060,大津能登川長浜線,,大津市・草津市境,25201,0,1.6,大津市瀬田南大萱町,8889,大津市瀬田南大萱町,9025,17914,1.32,0.61,25.6,23.4,20,50
25400020070,大津能登川長浜線,大津市・草津市境,平野草津線,25206,0,0.6,,9058,,8982,18040,1.32,0.79,35.8,15.7,25,50
25400020080,大津能登川長浜線,平野草津線,草津田上インター線,25206,0,0.3,,6833,,7285,14118,1.3,0.63,20.2,7.4,25,50
25400020090,大津能登川長浜線,草津田上インター線,南郷桐生草津線,25206,0,2.8,草津市岡本町,5517,草津市岡本町,5904,11421,1.27,0.51,24.5,20,26.6,50
25400020100,大津能登川長浜線,南郷桐生草津線,石部草津線,25206,0,0.8,草津市岡本町,9152,草津市岡本町,8892,18044,1.32,0.77,15.5,22.3,26.6,50
25400020110,大津能登川長浜線,石部草津線,一般国道１号,25206,0,2.3,草津市岡本町,9152,草津市岡本町,8892,18044,1.32,0.77,17.7,16.4,26.6,50
25400020130,大津能登川長浜線,一般国道１号,栗東市・草津市境,25208,0,0.8,栗東市小柿,9542,栗東市小柿,10105,19647,1.32,0.95,8.1,18.8,24,50
25400020140,大津能登川長浜線,栗東市・草津市境,草津市・栗東市境,25206,0,1.1,栗東市小柿,9542,栗東市小柿,10105,19647,1.32,0.7,20.1,27.4,16.1,40
25400020150,大津能登川長浜線,草津市・栗東市境,栗東志那中線,25208,0,0.6,栗東市小柿,9542,栗東市小柿,10105,19647,1.32,2.35,15.2,9.1,6.3,30
25400020160,大津能登川長浜線,栗東志那中線,栗東市・守山市境,25208,0,1,,8472,,8289,16761,1.32,1.65,16.1,18.9,6.3,30
25400020170,大津能登川長浜線,栗東市・守山市境,片岡栗東線,25207,0,0.7,,8472,,8289,16761,1.32,0.86,27.1,27.5,7.1,30
25400020180,大津能登川長浜線,片岡栗東線,片岡栗東線,25207,0,0.1,,8472,,8289,16761,1.32,0.86,23.5,10.5,7.1,30
25400020190,大津能登川長浜線,片岡栗東線,守山停車場線,25207,0,0.5,,8472,,8289,16761,1.32,0.86,,23.9,6.2,30
25400020200,大津能登川長浜線,守山停車場線,欲賀守山甲線,25207,0,0.3,,8029,,7812,15841,1.31,0.78,,19,6.2,30
25400020210,大津能登川長浜線,欲賀守山甲線,守山中主線,25207,0,0.3,,8029,,7812,15841,1.31,2.18,,21.3,6.2,30
25400020220,大津能登川長浜線,守山中主線,赤野井守山線,25207,0,0.8,守山市下之郷,8011,守山市下之郷,7609,15620,1.31,1.22,18.4,12.7,16.2,40
25400020230,大津能登川長浜線,赤野井守山線,守山栗東線,25207,0,0.3,守山市下之郷,8011,守山市下之郷,7609,15620,1.31,1.22,13.7,7.8,16.2,40
25400020240,大津能登川長浜線,守山栗東線,守山中主線,25207,0,0.1,守山市下之郷,8011,守山市下之郷,7609,15620,1.31,1.27,6.6,13.6,13.5,50
25400020250,大津能登川長浜線,守山中主線,守山市・野洲市境,25207,0,0.1,守山市下之郷,8011,守山市下之郷,7609,15620,1.31,1.27,4.7,33.5,13.5,50
25400020260,大津能登川長浜線,守山市・野洲市境,木部野洲線,25210,0,2.8,野洲市野洲,7316,野洲市野洲,7938,15254,1.31,1.28,15,22.9,12,50
25400020270,大津能登川長浜線,木部野洲線,野洲中主線,25210,0,2.7,野洲市野洲,7316,野洲市野洲,7938,15254,1.31,1.28,23.4,24.9,12,50
25400020280,大津能登川長浜線,野洲中主線,近江八幡守山線,25210,0,1.4,野洲市野洲,7316,野洲市野洲,7938,15254,1.31,1.28,36.9,40.2,12,50
25400020290,大津能登川長浜線,近江八幡守山線,野洲市・近江八幡市境,25210,0,0.6,野洲市野洲,7316,野洲市野洲,7938,15254,1.31,1.28,26.6,29.5,12,50
25400020300,大津能登川長浜線,野洲市・近江八幡市境,一般国道４７７号,25204,0,0.3,近江八幡市田中江町,8329,近江八幡市田中江町,7766,16095,1.31,0.99,29,22.4,15.7,50
25400020310,大津能登川長浜線,一般国道４７７号,大房東横関線,25204,0,2.9,近江八幡市田中江町,8329,近江八幡市田中江町,7766,16095,1.31,0.99,31.2,26.1,15.7,50
