交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
37400070010,美馬塩江線,美馬塩江線,大滝上西線,37201,0,4.2,高松市塩江町上西甲2547,29,高松市塩江町上西甲2547,27,56,1.31,0.01,27.3,26.5,8,60
37400070020,美馬塩江線,大滝上西線,久保谷塩江線,37201,0,1.3,,605,,646,1251,1.24,0.17,32.8,38,8,60
37400070030,美馬塩江線,久保谷塩江線,一般国道１９３号,37201,0,4.1,,605,,646,1251,1.24,0.17,34.3,35,8,60
37400080010,観音寺佐野線,丸亀詫間豊浜線,粟井観音寺線,37205,0,0.2,観音寺市観音寺町2598－2地先,4282,観音寺市観音寺町2598－2地先,4475,8757,1.23,0.72,16.6,12.4,16,40
37400080020,観音寺佐野線,粟井観音寺線,観音寺港観音寺（停）線,37205,0,0.3,観音寺市観音寺町2598－2地先,4282,観音寺市観音寺町2598－2地先,4475,8757,1.23,0.72,16,20.6,16,40
37400080030,観音寺佐野線,観音寺港観音寺（停）線,黒渕本大線,37205,0,1,観音寺市南町1－2－25地先,3443,観音寺市南町1－2－25地先,3232,6675,1.23,0.6,31.7,26.2,16,40
37400080040,観音寺佐野線,黒渕本大線,一般国道１１号,37205,0,1.9,観音寺市大野原町大野原2119-1地先,2727,観音寺市大野原町大野原2119-1地先,2733,5460,1.23,0.5,33.5,32.3,16,40
37400080050,観音寺佐野線,一般国道１１号,一般国道３７７号,37205,0,1.7,観音寺市大野原町大野原2119-1地先,2727,観音寺市大野原町大野原2119-1地先,2733,5460,1.23,0.5,29.3,31.3,16,40
37400080060,観音寺佐野線,一般国道３７７号,丸井萩原豊浜線,37205,0,1.4,,2212,,2101,4313,1.25,0.49,34.5,32.7,8.7,40
37400080070,観音寺佐野線,丸井萩原豊浜線,大野原川之江線,37205,0,2.7,,2212,,2101,4313,1.25,0.49,40.7,42.5,8.7,40
37400080080,観音寺佐野線,大野原川之江線,観音寺佐野線,37205,0,7.3,観音寺市大野原町海老済乙,138,観音寺市大野原町海老済乙,135,273,1.12,0.05,41.5,39.1,6.7,60
37400090010,大野原川之江線,観音寺佐野線,大野原川之江線,37205,0,8,,165,,161,326,1.29,0.05,40.3,34.5,6.3,60
37837270020,高松長尾大内線,一般国道１１号,牟礼中新線,37201,0,0.5,高松市東山崎町716地先,12070,高松市東山崎町716地先,11613,23683,1.27,1.19,9.3,18.6,22,50
37400100350,高松長尾大内線,牟礼中新線,高松志度線,37201,0,1.3,高松市東山崎町716地先,12070,高松市東山崎町716地先,11613,23683,1.27,0.69,30.9,20.6,25.2,50
37400100360,高松長尾大内線,高松志度線,市道,37201,0,1.9,高松市東山崎町716地先,12070,高松市東山崎町716地先,11613,23683,1.27,0.69,25.7,24.9,25.2,50
37400100080,高松長尾大内線,市道,一般国道１１号,37201,0,0.5,高松市東山崎町716地先,12070,高松市東山崎町716地先,11613,23683,1.27,0.77,19,12.3,25,50
37400100090,高松長尾大内線,一般国道１１号,太田上町志度線,37201,0,1,さぬき市昭和3087-2地先,8535,さぬき市昭和3087-2地先,8827,17362,1.24,0.49,16.7,32.2,22,60
37400100100,高松長尾大内線,太田上町志度線,三木国分寺線,37201,0,2.4,さぬき市昭和3087-2地先,8535,さぬき市昭和3087-2地先,8827,17362,1.24,0.49,42.4,33.3,22,60
37400100110,高松長尾大内線,三木国分寺線,塩江屋島西線,37201,0,0.9,さぬき市昭和3087-2地先,8535,さぬき市昭和3087-2地先,8827,17362,1.24,0.49,18.4,24.7,22,60
37400100120,高松長尾大内線,塩江屋島西線,高松市・三木町境,37201,0,0.5,さぬき市昭和3087-2地先,8535,さぬき市昭和3087-2地先,8827,17362,1.24,0.49,39.4,44,22,60
37400100130,高松長尾大内線,高松市・三木町境,小蓑前田東線,37341,0,1.3,さぬき市昭和3087-2地先,8535,さぬき市昭和3087-2地先,8827,17362,1.24,0.49,45.7,38.4,21.9,60
37400100140,高松長尾大内線,小蓑前田東線,三木牟礼線,37341,0,0.8,さぬき市昭和3087-2地先,8535,さぬき市昭和3087-2地先,8827,17362,1.24,0.49,33.5,31.2,21.9,60
37400100150,高松長尾大内線,三木牟礼線,三木綾川線,37341,0,1.1,さぬき市昭和3087-2地先,8535,さぬき市昭和3087-2地先,8827,17362,1.24,0.49,32.3,34.4,21.9,60
37400100160,高松長尾大内線,三木綾川線,多和三木線,37341,0,1.1,さぬき市昭和3087-2地先,8535,さぬき市昭和3087-2地先,8827,17362,1.24,0.49,45.6,41.1,21.9,60
37400100170,高松長尾大内線,多和三木線,三木町・さぬき市境,37341,0,0.4,さぬき市昭和3087-2地先,8535,さぬき市昭和3087-2地先,8827,17362,1.24,0.49,36.8,39.4,21.9,60
37400100180,高松長尾大内線,三木町・さぬき市境,志度山川線,37206,0,1.1,さぬき市昭和3087-2地先,8535,さぬき市昭和3087-2地先,8827,17362,1.24,0.52,44.2,31.9,19,60
37400100190,高松長尾大内線,志度山川線,三木寒川線,37206,0,2.1,,7981,,7667,15648,1.25,0.5,43.4,39.7,19,60
37400100200,高松長尾大内線,三木寒川線,石田東志度線,37206,0,0.7,,7981,,7667,15648,1.25,0.5,36.5,31.7,19,60
37400100210,高松長尾大内線,石田東志度線,田面富田西線,37206,0,0.6,,7981,,7667,15648,1.25,0.48,40.1,32.5,19,60
37400100220,高松長尾大内線,田面富田西線,富田西鴨庄線,37206,0,1.5,,7981,,7667,15648,1.25,0.48,51.7,54.1,19,60
37400100230,高松長尾大内線,富田西鴨庄線,富田中津田線,37206,0,1.5,,7981,,7667,15648,1.25,0.48,39.8,44.9,19,60
37400100240,高松長尾大内線,富田中津田線,津田川島線,37206,0,0.4,,7981,,7667,15648,1.25,0.48,49.2,41.2,19,60
37400100260,高松長尾大内線,津田川島線,高松長尾大内線,37206,0,1.8,さぬき市大川町田面966-7地先,5979,さぬき市大川町田面966-7地先,5843,11822,1.24,0.36,51,51.8,19.3,60
37400100380,高松長尾大内線,高松長尾大内線,高松長尾大内線,37206,0,0.8,さぬき市大川町田面966-7地先,5979,さぬき市大川町田面966-7地先,5843,11822,1.24,0.43,59.5,61.1,25.1,50
37400100290,高松長尾大内線,高松長尾大内線,さぬき市・東かがわ市境,37206,0,0.3,さぬき市大川町田面966-7地先,5979,さぬき市大川町田面966-7地先,5843,11822,1.24,0.58,55.9,64.3,25.3,50
37400100300,高松長尾大内線,さぬき市・東かがわ市境,一般国道１１号,37207,0,2.5,さぬき市大川町田面966-7地先,5979,さぬき市大川町田面966-7地先,5843,11822,1.24,0.98,50.6,35.5,9.4,50
37400100050,高松長尾大内線,中徳三谷高松線,市道,37201,0,0.8,,5308,,5222,10530,1.24,1,14.1,12.1,9.9,40
37400100270,高松長尾大内線,高松長尾大内線,田面入野山線,37206,0,0.4,,5084,,5158,10242,1.24,0.92,32,42.1,11,50
37400100280,高松長尾大内線,田面入野山線,高松長尾大内線,37206,0,0.6,,5084,,5158,10242,1.24,0.92,31.2,30.7,11,50
37400120010,三木国分寺線,小蓑前田東線,三木町・高松市境,37341,0,0.5,木田郡三木町池戸3148-6地先,4153,木田郡三木町池戸3148-6地先,4303,8456,1.23,0.67,34.3,36.8,7.7,50
37400120020,三木国分寺線,三木町・高松市境,塩江屋島西線,37201,0,0.6,木田郡三木町池戸3148-6地先,4153,木田郡三木町池戸3148-6地先,4303,8456,1.23,0.72,36.8,28.4,14,50
37400120030,三木国分寺線,塩江屋島西線,塩江屋島西線,37201,0,0,木田郡三木町池戸3148-6地先,4153,木田郡三木町池戸3148-6地先,4303,8456,1.23,0.72,17.8,15.7,14,50
37400120040,三木国分寺線,塩江屋島西線,高松長尾大内線,37201,0,0.5,木田郡三木町池戸3148-6地先,4153,木田郡三木町池戸3148-6地先,4303,8456,1.23,0.72,19.4,19.8,14,50
37400120050,三木国分寺線,高松長尾大内線,西植田高松線,37201,0,1.8,木田郡三木町池戸3148-6地先,4153,木田郡三木町池戸3148-6地先,4303,8456,1.23,0.72,19.5,23.9,14,50
37400120060,三木国分寺線,西植田高松線,西植田高松線,37201,0,0.1,木田郡三木町池戸3148-6地先,4153,木田郡三木町池戸3148-6地先,4303,8456,1.23,0.65,15.9,20.5,12,50
37400120070,三木国分寺線,西植田高松線,中徳三谷高松線,37201,0,1.2,高松市三谷町287地先,8898,高松市三谷町287地先,8646,17544,1.26,1.11,24.9,21.8,12,50
37400120080,三木国分寺線,中徳三谷高松線,三谷香川線,37201,0,1.1,高松市三谷町287地先,8898,高松市三谷町287地先,8646,17544,1.26,1.11,18.7,24.4,12,50
37400120090,三木国分寺線,三谷香川線,市道,37201,0,1.2,高松市三谷町287地先,8898,高松市三谷町287地先,8646,17544,1.26,1.11,29.6,17.4,12,50
37400120100,三木国分寺線,市道,岩崎高松線,37201,0,0.4,高松市三谷町287地先,8898,高松市三谷町287地先,8646,17544,1.26,1.11,13.8,11.5,12,50
37400120110,三木国分寺線,岩崎高松線,高松香川線,37201,0,0.7,高松市仏生山町甲383-1地先,7639,高松市仏生山町甲383-1地先,8069,15708,1.26,0.97,21.3,19.3,12,50
37400120120,三木国分寺線,高松香川線,一般国道１９３号,37201,0,0.6,高松市仏生山町甲383-1地先,7639,高松市仏生山町甲383-1地先,8069,15708,1.26,1.03,21.1,10.1,12,50
37400120130,三木国分寺線,一般国道１９３号,川東高松線,37201,0,0.4,高松市仏生山町甲383-1地先,7639,高松市仏生山町甲383-1地先,8069,15708,1.26,1.03,9.2,19.8,12,50
37400120140,三木国分寺線,川東高松線,円座香南線,37201,0,1.6,高松市仏生山町甲383-1地先,7639,高松市仏生山町甲383-1地先,8069,15708,1.26,1.03,14,22.5,12,50
37400120150,三木国分寺線,円座香南線,高松琴平線,37201,0,0.2,高松市仏生山町甲383-1地先,7639,高松市仏生山町甲383-1地先,8069,15708,1.26,1.03,11.5,11.8,12,50
37400120160,三木国分寺線,高松琴平線,一般国道３２号,37201,0,0.2,高松市仏生山町甲383-1地先,7639,高松市仏生山町甲383-1地先,8069,15708,1.26,1.03,9.9,12.7,12,50
37400120170,三木国分寺線,一般国道３２号,円座香西線,37201,0,0.1,高松市仏生山町甲383-1地先,7639,高松市仏生山町甲383-1地先,8069,15708,1.26,0.47,10.7,17.5,27.7,50
37400120180,三木国分寺線,円座香西線,円座香南線,37201,0,1,高松市仏生山町甲383-1地先,7639,高松市仏生山町甲383-1地先,8069,15708,1.26,0.47,25.8,42,27.7,50
37400120190,三木国分寺線,円座香南線,高松自動車道,37201,0,0.2,高松市仏生山町甲383-1地先,7639,高松市仏生山町甲383-1地先,8069,15708,1.26,0.47,14.7,29,27.7,50
37400120200,三木国分寺線,高松自動車道,山崎御厩線,37201,0,0.3,高松市仏生山町甲383-1地先,7639,高松市仏生山町甲383-1地先,8069,15708,1.26,1.02,26,18.3,9.3,50
37400120210,三木国分寺線,山崎御厩線,国分寺中通線,37201,0,2.8,高松市仏生山町甲383-1地先,7639,高松市仏生山町甲383-1地先,8069,15708,1.26,1.02,41.4,32.5,9.3,50
37400120220,三木国分寺線,国分寺中通線,一般国道１１号,37201,0,0.4,,5442,,5580,11022,1.24,0.92,22.1,8.4,9.3,50
37400130010,三木綾川線,高松長尾大内線,三木寒川線,37341,0,1.2,,1293,,1250,2543,1.28,0.3,36,35.3,8,60
