交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
46400630150,志布志福山線,志布志福山線,志布志福山線,46221,1,5,有明東ＩＣ,4076,有明東ＩＣ,4244,8320,1.23,0.58,74.2,76.4,12.5,80
46400630040,志布志福山線,志布志福山線,志布志市・曽於市境,46221,0,2.2,志布志市志布志町志布志,5951,志布志市志布志町志布志,6059,12010,1.17,1.01,51.3,51.2,10,50
46400630050,志布志福山線,志布志市・曽於市境,志柄宮ヶ原福山線,46217,0,2.6,志布志市志布志町志布志,5951,志布志市志布志町志布志,6059,12010,1.17,1.08,51.3,51.2,7.5,50
46400630060,志布志福山線,志柄宮ヶ原福山線,塗木大隅線,46217,0,1.4,志布志市志布志町志布志,5951,志布志市志布志町志布志,6059,12010,1.17,1.08,36.8,34.3,7.5,50
46400630070,志布志福山線,塗木大隅線,垂水南之郷線,46217,0,1.8,曽於市大隅町岩川,2840,曽於市大隅町岩川,2780,5620,1.23,0.64,38.6,39.9,10,50
46400630080,志布志福山線,垂水南之郷線,垂水南之郷線,46217,0,0.4,曽於市大隅町岩川,2840,曽於市大隅町岩川,2780,5620,1.23,0.64,18.2,23.9,10,50
46400630090,志布志福山線,垂水南之郷線,一般国道２６９号,46217,0,0.6,曽於市大隅町岩川,2840,曽於市大隅町岩川,2780,5620,1.23,0.64,26.4,27.9,10,50
46400630100,志布志福山線,一般国道２６９号,長江柴建線,46217,0,10.5,曽於市大隅町岩川中園,2310,曽於市大隅町岩川中園,2529,4839,1.22,0.51,48.7,50.4,10,50
46400630110,志布志福山線,長江柴建線,長江柴建線,46217,0,2,曽於市大隅町坂元,1565,曽於市大隅町坂元,1564,3129,1.26,0.33,55.7,52,11,50
46400630120,志布志福山線,長江柴建線,曽於市・霧島市境,46217,0,3.3,曽於市大隅町坂元,1565,曽於市大隅町坂元,1564,3129,1.26,0.33,53.9,53.5,11,50
46400630130,志布志福山線,曽於市・霧島市境,一般国道１０号,46218,0,2.2,曽於市大隅町坂元,1565,曽於市大隅町坂元,1564,3129,1.26,0.39,41.2,39.2,11.5,50
46400630010,志布志福山線,東九州自動車道,志布志有明線,46221,0,1.1,志布志市志布志町志布志,5951,志布志市志布志町志布志,6059,12010,1.17,1.01,30,39.9,10,50
46400630020,志布志福山線,志布志有明線,尾野見伊崎田線,46221,0,1.9,志布志市志布志町志布志,5951,志布志市志布志町志布志,6059,12010,1.17,1.01,53.2,49.8,10,50
46400630030,志布志福山線,志布志福山線,志布志福山線,46221,0,4.3,志布志市志布志町志布志,5951,志布志市志布志町志布志,6059,12010,1.17,1.01,41.8,42.6,10,50
46400630025,志布志福山線,志布志福山線,志布志福山線,46221,0,0.8,志布志市志布志町志布志,5951,志布志市志布志町志布志,6059,12010,1.17,1.01,45.2,45.2,10,50
46400640010,大崎輝北線,一般国道２２０号,黒石串良線,46468,0,9.7,曽於郡大崎町岡別府,734,曽於郡大崎町岡別府,704,1438,1.18,0.29,40.4,39.5,10,50
46400640020,大崎輝北線,黒石串良線,一般国道２６９号,46468,0,3,曽於郡大崎町岡別府,734,曽於郡大崎町岡別府,704,1438,1.18,0.29,49.9,47.4,10,50
46400640035,大崎輝北線,一般国道２６９号,東九州自動車道,46468,0,0.7,,1071,,1021,2092,1.19,0.28,29.3,32.5,9,50
46400640040,大崎輝北線,東九州自動車道,高隈内ヶ迫線,46468,0,0.7,,1071,,1021,2092,1.19,0.28,49.1,51.1,9,50
46400640050,大崎輝北線,高隈内ヶ迫線,大崎町・鹿屋市境,46468,0,0.1,,1071,,1021,2092,1.19,0.28,49.5,52.7,9,50
46400640060,大崎輝北線,大崎町・鹿屋市境,一般国道５０４号,46203,0,6,,1071,,1021,2092,1.19,0.28,50.9,53.7,9.5,50
46400650010,南之郷志布志線,垂水南之郷線,南之郷志布志線,46217,0,1.7,志布志市志布志町田之浦,468,志布志市志布志町田之浦,438,906,1.17,0.12,40.1,39,8,60
46400650020,南之郷志布志線,南之郷志布志線,曽於市・志布志市境,46217,0,0.5,志布志市志布志町田之浦,468,志布志市志布志町田之浦,438,906,1.17,0.12,63.4,64.7,8,60
46400650030,南之郷志布志線,曽於市・志布志市境,南之郷志布志線,46221,0,0.2,志布志市志布志町田之浦,468,志布志市志布志町田之浦,438,906,1.17,0.12,61.5,54.1,8,60
46400650040,南之郷志布志線,南之郷志布志線,塗木大隅線,46221,0,6,志布志市志布志町田之浦,468,志布志市志布志町田之浦,438,906,1.17,0.12,52.9,53.7,8,60
46400650050,南之郷志布志線,塗木大隅線,今別府串間線,46221,0,4.9,志布志市志布志町田之浦,468,志布志市志布志町田之浦,438,906,1.17,0.12,50.5,48.4,10.5,60
46400650060,南之郷志布志線,今別府串間線,一般国道２２０号,46221,0,5.9,,1620,,1490,3110,1.21,0.62,48.2,48.1,10.5,50
46400650080,南之郷志布志線,南之郷志布志線,曽於市・志布志市境,46217,0,0.5,,,,,,,,52.5,43.4,6,40
46400650090,南之郷志布志線,曽於市・志布志市境,南之郷志布志線,46221,0,0.2,,,,,,,,52.5,43.4,6,40
46400670010,高隈串良線,一般国道５０４号,下高隈川東線,46203,0,0.7,鹿屋市下高隈町,1806,鹿屋市下高隈町,1922,3728,1.21,0.47,31.1,43.1,10,50
46400670015,高隈串良線,下高隈川東線,東九州自動車道,46203,0,3.5,鹿屋市下高隈町,1806,鹿屋市下高隈町,1922,3728,1.21,0.47,50.1,50.2,10,50
46400670020,高隈串良線,東九州自動車道,一般国道２６９号,46203,0,1.6,,2481,,2522,5003,1.22,0.59,43.1,39.6,10,50
46400670030,高隈串良線,一般国道２６９号,一般国道２２０号,46203,0,6.2,鹿屋市串良町有里,1138,鹿屋市串良町有里,1014,2152,1.19,0.3,39.3,40.8,6.25,50
46400680010,鹿屋吾平佐多線,一般国道２２０号,鹿屋吾平佐多線,46203,0,1.1,,9184,,9457,18641,1.27,1.19,27.6,38.6,7,50
46400680330,鹿屋吾平佐多線,鹿屋吾平佐多線,鹿屋吾平佐多線,46203,0,1.3,,123,,121,244,1.25,0.03,54.9,58.2,9.75,50
46400680030,鹿屋吾平佐多線,鹿屋吾平佐多線,永吉高須線,46203,0,5,鹿屋市寿3丁目,8638,鹿屋市寿3丁目,9329,17967,1.27,1.28,39.9,41.5,7,50
46400680040,鹿屋吾平佐多線,永吉高須線,高須港線,46203,0,0.2,鹿屋市寿3丁目,8638,鹿屋市寿3丁目,9329,17967,1.27,1.28,31.5,35,7,50
46400680050,鹿屋吾平佐多線,高須港線,一般国道２６９号,46203,0,1,鹿屋市寿3丁目,8638,鹿屋市寿3丁目,9329,17967,1.27,1.28,45.5,37,7,50
46400680070,鹿屋吾平佐多線,一般国道２６９号,下高隈川東線,46203,0,1.1,鹿屋市寿3丁目,8638,鹿屋市寿3丁目,9329,17967,1.27,1.38,19,15.9,9,50
46400680080,鹿屋吾平佐多線,下高隈川東線,鹿屋環状線,46203,0,1.2,鹿屋市寿3丁目,8638,鹿屋市寿3丁目,9329,17967,1.27,1.38,17.6,22.3,9,50
46400680090,鹿屋吾平佐多線,鹿屋環状線,鹿屋環状線,46203,0,0.5,鹿屋市寿3丁目,8638,鹿屋市寿3丁目,9329,17967,1.27,1.38,20.9,23.3,9,50
46400680100,鹿屋吾平佐多線,鹿屋環状線,鹿屋市・肝付町境,46203,0,0.4,鹿屋市寿3丁目,8638,鹿屋市寿3丁目,9329,17967,1.27,1.38,27.5,27.2,9,50
46400680110,鹿屋吾平佐多線,鹿屋市・肝付町境,一般国道２２０号,46492,0,0.1,鹿屋市寿3丁目,8638,鹿屋市寿3丁目,9329,17967,1.27,1.35,18.6,13.3,12,50
46400680120,鹿屋吾平佐多線,一般国道２２０号,後田富山線,46492,0,0.4,,3829,,4284,8113,1.23,0.61,10.7,23.5,10.5,40
46400680130,鹿屋吾平佐多線,後田富山線,肝付町・鹿屋市境,46492,0,0.5,鹿屋市笠之原町,5393,鹿屋市笠之原町,5014,10407,1.23,0.94,38.1,32.7,7,40
46400680140,鹿屋吾平佐多線,肝付町・鹿屋市境,鹿屋吾平佐多線,46203,0,4,鹿屋市笠之原町,5393,鹿屋市笠之原町,5014,10407,1.23,0.85,34.1,37.7,10,40
46400680145,鹿屋吾平佐多線,鹿屋吾平佐多線,鹿屋吾平佐多線,46203,0,0.7,鹿屋市吾平町苫野,4518,鹿屋市吾平町苫野,4286,8804,1.24,0.74,36.6,42.4,10,50
46400680150,鹿屋吾平佐多線,鹿屋吾平佐多線,鹿屋高山串良線,46203,0,1.4,鹿屋市吾平町苫野,4518,鹿屋市吾平町苫野,4286,8804,1.24,0.74,32,26.7,10,50
46400680160,鹿屋吾平佐多線,鹿屋高山串良線,鹿屋高山串良線,46203,0,0.2,鹿屋市吾平町苫野,4518,鹿屋市吾平町苫野,4286,8804,1.24,1,18,12.5,14,40
46400680170,鹿屋吾平佐多線,鹿屋高山串良線,神之川内之浦線,46203,0,3.9,鹿屋市吾平町苫野,1523,鹿屋市吾平町苫野,1429,2952,1.21,0.32,45.9,47.3,10.5,50
