交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
4400240060,白石丸森線,越河角田線,越河角田線,4341,0,2.8,,121,,125,246,1.13,0.03,41.6,38.3,6.7,40
4400240070,白石丸森線,越河角田線,一般国道３４９号,4341,0,1.9,,121,,125,246,1.13,0.03,36.2,37.1,6.7,40
4400250010,岩沼蔵王線,一般国道４号,岩沼停車場線,4211,0,0.6,岩沼市長岡字上根崎,4707,岩沼市長岡字上根崎,4094,8801,1.28,0.81,14.8,25.5,7,40
4400250020,岩沼蔵王線,岩沼停車場線,仙台岩沼線,4211,0,2.8,岩沼市長岡字上根崎,4707,岩沼市長岡字上根崎,4094,8801,1.28,0.81,35.2,35.8,7,40
4400250025,岩沼蔵王線,仙台岩沼線,市道(旧岩沼蔵王線）,4211,0,5,岩沼市長岡字西坪ノ内,5119,岩沼市長岡字西坪ノ内,4762,9881,1.23,1.15,47.3,51.7,10,50
4400250150,岩沼蔵王線,市道(旧岩沼蔵王線）,岩沼市・柴田町境,4211,0,1.1,岩沼市長岡字西坪ノ内,5119,岩沼市長岡字西坪ノ内,4762,9881,1.23,1.15,63.9,59.1,10,50
4400250160,岩沼蔵王線,岩沼市・柴田町境,柴田町・村田町境,4323,0,0.3,岩沼市長岡字西坪ノ内,5119,岩沼市長岡字西坪ノ内,4762,9881,1.23,3.49,60.1,51.4,7.5,50
4400250170,岩沼蔵王線,柴田町・村田町境,岩沼蔵王線,4322,0,0.2,岩沼市長岡字西坪ノ内,5119,岩沼市長岡字西坪ノ内,4762,9881,1.23,1.16,50.3,35.4,10,50
4400250050,岩沼蔵王線,岩沼蔵王線,仙台村田線,4322,0,5.1,柴田郡村田町村田末広町112,3455,柴田郡村田町村田末広町112,3375,6830,1.23,0.43,50.4,48.2,10,50
4400250060,岩沼蔵王線,仙台村田線,亘理大河原川崎線,4322,0,0.7,柴田郡村田町村田末広町112,3455,柴田郡村田町村田末広町112,3375,6830,1.23,0.43,23.8,21.4,10,50
4400250080,岩沼蔵王線,亘理大河原川崎線,村田町・蔵王町境,4322,0,1.3,刈田郡蔵王町小村崎字山崎,2255,刈田郡蔵王町小村崎字山崎,2044,4299,1.21,0.39,23.9,33.8,7.5,50
