交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
22400830020,沼津インタ－線,沼津インタ－線,東名高速道路,22203,0,0.1,沼津市岡宮焼土手1302-8,9282,沼津市岡宮焼土手1302-8,8929,18211,1.29,0.55,31.4,37.7,26,50
22400830040,沼津インタ－線,沼津インタ－線,足高三枚橋線,22203,0,0.1,沼津市岡宮,3245,沼津市岡宮,3184,6429,1.26,0.15,6.6,6.7,26,40
22400840010,中島南安倍線,一般国道１５０号,東名高速道路,22102,0,0.9,静岡市駿河区中野新田,18395,静岡市駿河区中野新田,20096,38491,1.4,0.85,21.1,26,20.1,50
22400840020,中島南安倍線,東名高速道路,中野小鹿線,22102,0,0.4,静岡市駿河区中野新田,18395,静岡市駿河区中野新田,20096,38491,1.4,0.85,25.5,26.4,20.1,50
22400840030,中島南安倍線,中野小鹿線,丸子池田線,22102,0,0.7,静岡市駿河区中野新田,18395,静岡市駿河区中野新田,20096,38491,1.4,0.85,19.7,10.7,20.1,50
22400840040,中島南安倍線,丸子池田線,静岡環状線,22102,0,0.6,静岡市駿河区緑が丘町,14012,静岡市駿河区緑が丘町,13022,27034,1.27,0.75,17.3,18.1,20,50
22400840045,中島南安倍線,静岡環状線,,22102,0,0.4,静岡市駿河区南安倍3丁目5,12795,静岡市駿河区南安倍3丁目5,11225,24020,1.27,0.89,22.9,6.1,20,50
22400840050,中島南安倍線,,一般国道１号,22101,0,0.1,静岡市駿河区南安倍3丁目5,12795,静岡市駿河区南安倍3丁目5,11225,24020,1.27,0.89,22.9,6.1,20,50
22400850010,三ヶ日インター線,一般国道３６２号,東名高速道路,22135,0,0.7,浜松市北区三ヶ日町都筑1313-665,3651,浜松市北区三ヶ日町都筑1313-665,3568,7219,1.26,0.65,25.8,36.8,7,40
22400860010,磐田インター線,磐田袋井線,一般国道１号（磐田ＢＰ）,22211,0,1.7,磐田市見付2345-3					,7540,磐田市見付2345-3					,8231,15771,1.31,1.11,14.7,17.7,18,40
22400860020,磐田インター線,一般国道１号（磐田ＢＰ）,横川磐田線,22211,0,0.8,磐田市見付2345-3					,7540,磐田市見付2345-3					,8231,15771,1.31,0.48,19,24,27,50
22400860030,磐田インター線,横川磐田線,東名高速道路,22211,1,0.2,磐田市見付2345-3					,7540,磐田市見付2345-3					,8231,15771,1.31,0.77,13,33.9,12.6,50
22400870010,大岡元長窪線,一般国道４１４号,沼津市・長泉町境,22203,0,0.4,駿東郡長泉町下土狩,8260,駿東郡長泉町下土狩,8925,17185,1.33,1.4,12.2,26.8,10.75,40
22400870020,大岡元長窪線,沼津市・長泉町境,三島富士線,22342,0,1.6,駿東郡長泉町下土狩,8260,駿東郡長泉町下土狩,8925,17185,1.33,1.31,15.2,21.8,20,40
22400870030,大岡元長窪線,三島富士線,,22342,0,0.5,駿東郡長泉町下土狩,8260,駿東郡長泉町下土狩,8925,17185,1.33,1.31,19.2,22.7,20,40
22603940005,大岡元長窪線,,沼津小山線,22342,0,0.2,駿東郡長泉町下土狩,8260,駿東郡長泉町下土狩,8925,17185,1.33,1.29,17.1,15.3,12.4,50
22400870090,大岡元長窪線,沼津小山線,一般国道２４６号,22342,0,0.5,駿東郡長泉町下土狩961-2,4880,駿東郡長泉町下土狩961-2,3440,8320,1.26,0.51,17.7,17.7,27,50
22400870070,大岡元長窪線,一般国道２４６号,新東名高速道路,22342,0,1.4,駿東郡長泉町下長窪,3117,駿東郡長泉町下長窪,3391,6508,1.26,0.88,23.7,39.2,12.25,50
22400870050,大岡元長窪線,新東名高速道路,足高三枚橋線,22342,0,0.6,駿東郡長泉町下長窪,3117,駿東郡長泉町下長窪,3391,6508,1.26,0.87,35.6,25.4,9.2,50
22400880010,一色久沢線,富士裾野線,富士白糸滝公園線,22210,0,2.7,富士市一色１８３?１０,2199,富士市一色１８３?１０,2661,4860,1.26,0.65,25.7,21.8,7.65,40
22400880022,一色久沢線,富士白糸滝公園線,一色久沢線,22210,0,0.9,富士市大淵２７１０?１,3093,富士市大淵２７１０?１,2595,5688,1.26,0.37,28,31.3,24.85,50
22400880023,一色久沢線,一色久沢線,,22210,0,0.2,富士市大淵２７１０?１,3093,富士市大淵２７１０?１,2595,5688,1.26,0.65,9.4,27.4,17.55,30
22400880050,一色久沢線,,富士市道,22210,0,1.6,富士市大淵２７１０?１,3093,富士市大淵２７１０?１,2595,5688,1.26,0.61,28.2,30.6,11.55,40
22400880030,一色久沢線,富士市道,富士富士宮線,22210,0,1.3,富士市大淵２７１０?１,3093,富士市大淵２７１０?１,2595,5688,1.26,1.51,19.8,14.9,8.4,40
22400880070,一色久沢線,一色久沢線,新東名高速道路,22210,1,0.9,富士市大淵２７１０?１,3093,富士市大淵２７１０?１,2595,5688,1.26,0.21,33.2,51.7,16.5,60
22601020010,十国峠伊豆山線,熱海函南線,,22205,0,3.4,,,,,,,,25.2,25.2,1,20
22601020030,十国峠伊豆山線,,一般国道１３５号,22205,0,10.8,熱海市七尾原1173-172,616,熱海市七尾原1173-172,621,1237,1.18,0.43,33.7,35.3,6.5,20
22601030010,熱海停車場線,一般国道１３５号,,22205,0,0.6,熱海市田原本町5-14,5855,熱海市田原本町5-14,5208,11063,1.27,0.85,16.8,15.7,11,40
22601050010,伊豆多賀停車場線,,一般国道１３５号,22205,0,0.8,熱海市上多賀148,1323,熱海市上多賀148,1522,2845,1.24,0.29,15.9,7.9,6,30
22601070010,網代停車場線,,一般国道１３５号,22205,0,0.5,熱海市下多賀164-1,856,熱海市下多賀164-1,933,1789,1.2,0.68,18.4,8.7,5.5,30
22601080010,宇佐美停車場線,,一般国道１３５号,22208,0,0.3,伊東市宇佐美1803-3,745,伊東市宇佐美1803-3,751,1496,1.2,0.19,16.7,12.8,9.7,30
22601090010,伊東川奈八幡野線,一般国道１３５号,一般国道１３５号,22208,0,15.2,伊東市富戸545,1847,伊東市富戸545,1642,3489,1.24,0.33,39.1,36.5,14,40
22601100010,伊東港線,一般国道１３５号,一般国道１３５号,22208,0,0.7,伊東市静海町5-19,1268,伊東市静海町5-19,1615,2883,1.25,0.54,17.6,26,8.3,40
22601110010,遠笠山富戸線,,伊豆スカイライン,22222,0,6.9,伊豆市冷川字大幡野1524-364,640,伊豆市冷川字大幡野1524-364,543,1183,1.17,0.16,42.5,44.8,7.8,40
22601110020,遠笠山富戸線,伊豆スカイライン,中大見八幡野線,22222,0,1.7,伊豆市冷川字大幡野1524-364,640,伊豆市冷川字大幡野1524-364,543,1183,1.17,0.16,36,39.4,7.8,40
22601110030,遠笠山富戸線,中大見八幡野線,池東松原線,22208,0,3.7,伊東市池675-24,1060,伊東市池675-24,1054,2114,1.17,0.25,50.3,52.4,7.6,40
22601110040,遠笠山富戸線,池東松原線,一般国道１３５号,22208,0,3.8,伊東市池675-24,1060,伊東市池675-24,1054,2114,1.17,0.25,43,38.3,7.6,40
22601120010,中大見八幡野線,伊東修善寺線,遠笠山富戸線,22222,0,3.7,,296,,381,677,1.19,0.18,44.4,41.9,6.5,30
22601120020,中大見八幡野線,遠笠山富戸線,,22208,0,1.4,,,,,,,,,,1.5,30
22601120035,中大見八幡野線,,中大見八幡野線,22208,0,4.4,伊東市池526-4,2372,伊東市池526-4,2488,4860,1.25,0.51,29.3,29.3,7.5,40
22601120040,中大見八幡野線,中大見八幡野線,一般国道１３５号,22208,0,0.7,伊東市池526-4,2372,伊東市池526-4,2488,4860,1.25,0.38,44.5,36.3,12,40
22601120060,中大見八幡野線,中大見八幡野線,,22208,0,1,,,,,,,,38.4,38,12,40
22601130010,熱川片瀬線,一般国道１３５号,一般国道１３５号,22301,0,3.2,賀茂郡東伊豆町片瀬字磯1-1,314,賀茂郡東伊豆町片瀬字磯1-1,347,661,1.18,0.09,31.7,24.7,7,30
22601140010,稲取港線,,一般国道１３５号,22301,0,1,賀茂郡東伊豆町稲取410-1,1519,賀茂郡東伊豆町稲取410-1,1771,3290,1.24,0.99,17.9,17,7.4,30
