交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
21601780110,下中屋笠松線,下印食笠松線,岐阜稲沢線,21303,0,0.5,,5248,,4334,9582,1.27,1.12,13.3,11.5,12.5,40
21601790010,中野上印食線,下中屋笠松線,笠松町・岐南町境,21303,0,0.2,羽島郡笠松町中野17-1,2546,羽島郡笠松町中野17-1,2083,4629,1.27,0.48,17.6,25.8,7,40
21601790020,中野上印食線,笠松町・岐南町境,一般国道２１号,21302,0,1.2,羽島郡笠松町中野17-1,2546,羽島郡笠松町中野17-1,2083,4629,1.27,0.38,23,21,10,40
21601790030,中野上印食線,一般国道２１号,岐阜環状線,21302,0,0.5,羽島郡笠松町中野17-1,2546,羽島郡笠松町中野17-1,2083,4629,1.27,0.38,19,15.2,10,40
21601800010,松原芋島線,一宮川島線,川島三輪線,21213,0,1.3,各務原市川島松原町309-1先,1192,各務原市川島松原町309-1先,1450,2642,1.27,0.31,45.8,39.3,8.7,40
21601800030,松原芋島線,下中屋笠松線,笠松町・岐南町境,21303,0,0.3,各務原市川島松原町309-1先,1192,各務原市川島松原町309-1先,1450,2642,1.27,0.31,22.6,28.3,8.9,40
21601800040,松原芋島線,笠松町・岐南町境,岐南町・岐阜市境,21302,0,0.5,各務原市川島松原町309-1先,1192,各務原市川島松原町309-1先,1450,2642,1.27,0.32,26.2,23.4,7.8,40
21601800050,松原芋島線,岐南町・岐阜市境,一般国道２１号,21201,0,0.3,各務原市川島松原町309-1先,1192,各務原市川島松原町309-1先,1450,2642,1.27,0.27,28.1,25,11.3,40
21601800060,松原芋島線,一般国道２１号,岐阜環状線,21201,0,0.7,各務原市川島松原町309-1先,1192,各務原市川島松原町309-1先,1450,2642,1.27,0.27,25.6,17.1,11.3,40
21601810010,岐阜那加線,岐阜南濃線,一般国道１５６号,21201,0,1.7,岐阜市切通,2591,岐阜市切通,2573,5164,1.25,0.64,15.6,17.4,6.5,40
21601810020,岐阜那加線,一般国道１５６号,岐阜環状線,21201,0,2,岐阜市切通,2591,岐阜市切通,2573,5164,1.25,0.64,21.9,21.9,6.5,40
21601810040,岐阜那加線,岐阜環状線,岐阜市・各務原市境,21201,0,0.8,岐阜市切通,2591,岐阜市切通,2573,5164,1.25,0.59,26.5,26.5,5.8,40
21601810050,岐阜那加線,岐阜市・各務原市境,一般国道２１号,21213,0,0.9,岐阜市切通,2591,岐阜市切通,2573,5164,1.25,0.57,19.2,14.8,6,40
21601820010,美山洞戸線,一般国道４１８号,山県市・関市境,21215,0,3.8,,310,,257,567,1.35,0.63,28.2,28.2,6.1,40
21601820020,美山洞戸線,山県市・関市境,一般国道２５６号,21205,0,3.4,,310,,257,567,1.35,0.56,38,38,5.7,40
21601830010,正木岐阜線,小熊正木線,大垣江南線,21209,0,0.2,羽島郡笠松町長池236先,4324,羽島郡笠松町長池236先,4470,8794,1.26,0.74,18.1,11.9,7.7,40
21601830020,正木岐阜線,大垣江南線,羽島市・笠松町境,21209,0,1.5,羽島郡笠松町長池236先,4324,羽島郡笠松町長池236先,4470,8794,1.26,0.74,35.4,38.8,7.7,40
21601830030,正木岐阜線,羽島市・笠松町境,笠松町・岐阜市境,21303,0,2.8,羽島郡笠松町長池236先,4324,羽島郡笠松町長池236先,4470,8794,1.26,0.73,33,27.9,7,40
21601830040,正木岐阜線,笠松町・岐阜市境,岐阜稲沢線,21201,0,0.3,羽島郡笠松町長池236先,4324,羽島郡笠松町長池236先,4470,8794,1.26,0.68,8.8,7.9,7.7,40
